asin	price_mean	price_max	price_min	bsr_mean	bsr_max	bsr_min	bsr_count	score_mean	score_max	score_min	title	time_since_upload	upload_date	product_features	url
B085YMCXCV	14.99	14.99	14.99	0.0	0	0	4	0.0	0.0	0.0	Don't Touch Händeschütteln Verboten T-Shirt	94	2020-03-16	"[""Don't Touch - Schütteln Sie keine Hände mehr, dann bleiben Sie gesund und müssen keine Hamsterkäufe von Klopapier oder Toilettenpapier tätigen."", 'Klassisch geschnitten, doppelt genähter Saum.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085YMCXCV.jpg
B0868J369Q	14.99	14.99	14.99	0.0	0	0	9	0.0	0.0	0.0	Mir reichts ich geh Kajak fahren Lustig T-Shirt	88	2020-03-22	"['Mir reichts ich geh Kajak fahren Outfit', 'Dieses Kajak Sportler Outfit mit dem Motiv:""Mir reichts ich geh Kajak fahren"" eignet sich für einen Kajakfahrer der gerne mit seinem Kajak am Strand Urlaub macht um im Meer zu paddeln.Auch im Fluss oder See kann dieser Wassersport ausgeübt werden.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868J369Q.jpg
B085V5MGXC	16.69	16.69	16.69	0.0	0	0	8	0.0	0.0	0.0	Ägypten Sphinx Yoga Pharao Pyramiden Anubis Hieroglyphen T-Shirt	98	2020-03-12	['Dieses mythologie Kleidung ist das perfekte Outfit für Ägyptisch Liebhaber, egal ob Mann oder Frau. Für jeden Urlauber oder Ägypten Kunst Liebhaber. Der beste Pyramiden Urlaub bei den Pharaonen. Tauchen gehen im Ägypten-urlaub.', 'Menschen, die Ägyptisch, Pharao, Göttin und Pyramiden lieben, werden dieses Hüft kurze Sommerteil mögen. Es ist mit coolen Sprüchen, lustigen Grafiken und dem Thema Ägypten. Antike ägyptische Hieroglyphen als Geschenk. Horus das Schutzsymbol der Pharaonen.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V5MGXC.jpg
B085VSHDB7	16.99	16.99	16.99	0.0	0	0	8	0.0	0.0	0.0	Ägypten Göttin Isis Esoterik Pyramiden Anubis Hieroglyphen T-Shirt	98	2020-03-12	['Dieses mythologie Kleidung ist das perfekte Outfit für Ägyptisch Liebhaber, egal ob Mann oder Frau. Für jeden Urlauber oder Ägypten Kunst Liebhaber. Der beste Pyramiden Urlaub bei den Pharaonen. Tauchen gehen im Ägypten-urlaub.', 'Menschen, die Ägyptisch, Pharao, Göttin und Pyramiden lieben, werden dieses Hüft kurze Sommerteil mögen. Es ist mit coolen Sprüchen, lustigen Grafiken und dem Thema Ägypten. Antike ägyptische Hieroglyphen als Geschenk. Horus das Schutzsymbol der Pharaonen.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085VSHDB7.jpg
B08622MV3R	16.99	16.99	16.99	0.0	0	0	8	0.0	0.0	0.0	Hausmeister Facility Manager Geschenk Hausverwalter Spruch T-Shirt	93	2020-03-17	['Cooles lustiges Design mit: Leg dich niemals mit einem Hausmeister an! Text lustiger Spruch! Tolles Geschenk für jeden Hausmeister bzw. Facility Manager der Schulhausmeister, Hausverwalter oder Hauswart ist. Für alle mit Humor, Witz & Spaß.', 'Perfekte Geschenkidee für jeden Facility Manager & Hausverwalter! Größen für Herren Männer Damen Frauen verfügbar die Ihren Beruf als Hausmeister an einer Schule, Universität usw... lieben.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08622MV3R.jpg
B0861ZQ69Z	17.99	17.99	17.99	0.0	0	0	11	0.0	0.0	0.0	"Okkult ""wheel of fortune"" Hexen Tarot Gothic Witch Hexe T-Shirt"	93	2020-03-17	"['""wheel of fortune"" Dieses okkult Kleidung ist das perfekte Outfit für Grunge Scene Liebhaber, egal ob Mann oder Frau. Geschnekidee für den Blackcraft Tarot Leger. Schwarze Magie oder nur trendigen vintage look. Spezielles Geschenk für Blackcraft Hexer.', 'Menschen, die Grunge, Witchcraft, Hexen und Tarot praktezieren oder Wahrsager sind, werden das Tolle Geschenk lieben. Es ist mit coolen Sprüchen, lustigen Grafiken und dem Thema Okkult. Einzigartiges Blackcraft mystic outfit.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0861ZQ69Z.jpg
B089LDQM26	17.99	17.99	17.99	0.0	0	0	10	0.0	0.0	0.0	Herren Markus Design das L steht für Gefahr witziges Outfit T-Shirt	16	2020-06-02	['Cooles und ironisches Markus Design das L steht für Gefahr.', 'Witziges Design für alle die Markus heißen. Perfekt auch als Geschenk für Deinen Markus.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LDQM26.jpg
B089LJ9W9D	17.99	17.99	17.99	0.0	0	0	8	0.0	0.0	0.0	Herren Andreas Design das L steht für Gefahr witziges Outfit T-Shirt	16	2020-06-02	['Cooles und ironisches Andreas Design das L steht für Gefahr.', 'Witziges Design für alle die Andreas heißen. Perfekt auch als Geschenk für Deinen Andreas.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LJ9W9D.jpg
B089MRLCTR	17.99	17.99	17.99	0.0	0	0	10	0.0	0.0	0.0	Akkordeon - Instrument Artwork Geschenk T-Shirt	15	2020-06-03	['Lustiges Akkordeonspieler Design für alle die gerne auf einem Instrument wie Accordeon, Ziehharmonika, Handklavier und Handorgel musizieren. Geschenkidee für Männer, Frauen und Kinder zum Geburtstag, Weihnachten, Vatertag und Muttertag.', 'Akkordeon Musikinstrument Design als Geschenk für jede Band, Musiklehrer, Musiker, Musikerin, Oma, Opa, die die Musik Tradition der Volksmusik auf dem Konzert, Orchester, als Hobby in der Musikschule oder Musikverein teilen.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MRLCTR.jpg
B089PLFW78	18.49	18.49	18.49	0.0	0	0	9	0.0	0.0	0.0	Der Menschliche Knochensporn T-Shirt	14	2020-06-04	['Sind Sie 183 cm und 115 kg wie der menschliche Knochensporn?', 'Anti-Trump? Pro-Trump? Ambivalent?', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089PLFW78.jpg
B089RJC7QM	18.49	18.49	18.49	0.0	0	0	9	0.0	0.0	0.0	WELCOME To 5th DIMENSION T-Shirt	12	2020-06-06	['5.Dimension', 'Zeichnen. Foto. Bild. Artistik', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089RJC7QM.jpg
B07Z8NY5C8	19.99	19.99	19.99	0.0	0	0	10	0.0	0.0	0.0	BDSM Handzeichen Anleitung Sub Dom Fetisch Master Geschenk T-Shirt	245	2019-10-17	['Tolles BDSM Shirt für Männer und Frauen! Für alle, die Bondage, Dominanz, Unterwerfung und sadomasochistischen Sex lieben. Perfektes Geschenk zum Geburtstag, Weihnachten, Vatertag und Muttertag. Ideal für Kinky Rollenspiele im Schlafzimmer.', 'Zeige deine Liebe für BDSM mit diesem tollen tshirt. Seil, Latex, Leder, Fesseln, Halsband und andere Spielzeuge sind genau dein Ding. Für Dominate Master (Daddy) und Unterwürfige Sklaven. Leidenschaftliches Sadomaso und Masochismus Design für Paare.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B07Z8NY5C8.jpg
B07Z8P4ZQJ	19.99	19.99	19.99	0.0	0	0	10	0.0	0.0	0.0	BDSM Unterwerfung Design Sub Dom Fetisch Master Geschenk T-Shirt	245	2019-10-17	['Tolles BDSM Shirt für Männer und Frauen! Für alle, die Bondage, Dominanz, Unterwerfung und sadomasochistischen Sex lieben. Perfektes Geschenk zum Geburtstag, Weihnachten, Vatertag und Muttertag. Ideal für Kinky Rollenspiele im Schlafzimmer.', 'Zeige deine Liebe für BDSM mit diesem tollen tshirt. Seil, Latex, Leder, Fesseln, Halsband und andere Spielzeuge sind genau dein Ding. Für Dominate Master (Daddy) und Unterwürfige Sklaven. Leidenschaftliches Sadomaso und Masochismus Design für Paare.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B07Z8P4ZQJ.jpg
B085TVDFLM	19.99	19.99	19.99	0.0	0	0	8	0.0	0.0	0.0	Javelin - Speerwerfer Leichtathletik Champion Geschenk T-Shirt	98	2020-03-12	['Großartiges und farbenfrohes Speerwurf Design für alle, die Speerwerfen, Leichtathletik, Zehnkampf, Siebenkampf, Sport Wettkampf und Olympische Spiele lieben. Perfekte Geschenkidee für Männer und Frauen zum Geburtstag, Weihnachten, Vatertag und Muttertag.', 'Fantastisches Speerwerfer und Speerwerferin Design für dein Training oder Wettbewerb. Für Trainer, Coaches, Athleten, Teams und Mannschaften. Speer werfen, die Sportart für Leistungssportler. Wirf deinen Speer und stell den neuen Speerwerfen Weltrekord auf', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085TVDFLM.jpg
B085V6WMN7	19.99	19.99	19.99	0.0	0	0	8	0.0	0.0	0.0	Kunstradfahrer - Farbenfrohes Radfahrer Geschenk T-Shirt	98	2020-03-12	['Farbvolles Kunstradfahrrad Design für alle die gerne Sport, Gymnastik, Tricks, Training, Fitness und Übung als Radfahrer und Radfahrerin auf Fahrrädern machen. Geschenkidee für Männer, Frauen und Kinder zum Geburtstag, Weihnachten, Vatertag und Muttertag.', 'Kunstrad fahren als Design für Indoor radfahren und Hallensport auf dem Fahrrad. Schönes Kunstrad und Radsport Zubehör als Geburtstagsgeschenk für dein Hobby als Rad Sportart Kunstradfahrerin, Trainer, Coach, Biker, Athlet und Athletin.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V6WMN7.jpg
B086D95WJX	19.99	19.99	19.99	0.0	0	0	11	0.0	0.0	0.0	Mit Autos spielen - Tuning Auto Rennsport T-Shirt	85	2020-03-25	['Autorennen Auto Tuning Fahrwerk Felgen Folie Sportwagen Racecar because bruder schwester freund freundin', 'Reifen Felgen Chrom Glanz Lack Spoiler', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086D95WJX.jpg
B085V6RHTZ	19.99	19.99	19.99	0.0	0	0	9	0.0	0.0	0.0	Autofahren für Anfänger Spruch Geschenk T-Shirt	98	2020-03-12	['Lustiges Fahrschullehrer Design für Ausbilder der Führerschein Prüfung und Theorie, die im Beruf Fahranfänger im Unterricht zu Autofahrer ausbilden. Geschenkidee für Männer und Frauen zum Geburtstag, Weihnachten, Vatertag und Muttertag.', 'Fahrschul Design für deinen Job als Lehrer im Fahrzeug und im Straßenverkehr. Sei lustig und unterhalte deine Fahrschüler während der Fahrstunde. Schönes Zubehör für die, die gerne Auto fahren, statt mit Fahrrädern unterwegs sind.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V6RHTZ.jpg
B085V67D76	19.99	19.99	19.99	0.0	0	0	10	0.0	0.0	0.0	Fahrlehrer Morgens Müde Abends Blau Spruch Geschenk T-Shirt	98	2020-03-12	['Lustiges Fahrschullehrer Design für Ausbilder der Führerschein Prüfung und Theorie, die im Beruf Fahranfänger im Unterricht zu Autofahrer ausbilden. Geschenkidee für Männer und Frauen zum Geburtstag, Weihnachten, Vatertag und Muttertag.', 'Fahrschul Design für deinen Job als Lehrer im Fahrzeug und im Straßenverkehr. Sei lustig und unterhalte deine Fahrschüler während der Fahrstunde. Schönes Zubehör für die, die gerne Auto fahren, statt mit Fahrrädern unterwegs sind.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V67D76.jpg
B089PS5M14	14.95	14.95	14.95	0.0	0	0	2	0.0	0.0	0.0	Angler Shirt Herren Lustig Angeln Geschenk für Angler Outfit T-Shirt	14	2020-06-04	['Lustiges Angler T Shirt für Herren, die gerne angeln oder fischen gehen. Das perfekte Angel Geschenk für Papa oder Opa, die ein cooles Angler Outfit benötigen. Das perfekte Geschenk für Angler Geburtstag oder Weihnachten um ein kräftes Petri Heil zu haben.', 'Der Angel König möchte Angeln und dazu braucht er diese lustige Angler Bekleidung, die einen Lacher bei jedem Angler Papa oder Angler Opa herbeirufen wird! Tolles Fischer Geschenk zum Angeln und den nächsten Angelurlaub oder Angelausflug!', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089PS5M14.jpg
B0862WJC1K	13.99	13.99	13.99	0.0	0	0	11	0.0	0.0	0.0	Lustiges Churros Spanisches Süssgebäck für Frauen + Männer T-Shirt	92	2020-03-18	['Dieses Churro Gebäck ist einfach zum anbeissen. Lustiges Design, es ist unwiderstehlich für alle Essensliebhaber. Ideal als Geschenk für die Frau, den Mann, die Kinder, Grosseltern oder die beste Freundin oder Freund. Passt auch als Weihnachtsgeschenk!', 'Mag man in Chile, Peru und Lateinamerika aber auch in Deutschland wird das iberische Fettgebäck immer beliebter! Churros essen heisst Lebensqualität! Mit viel Zucker oder doch lieber mit Schokolade überzogen? Für Spanier, Chilenen oder Peruaner ein Präsent', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862WJC1K.jpg
B089P2H3TB	14.9	14.9	14.9	0.0	0	0	8	0.0	0.0	0.0	Lustiger Gaming Spruch Sommer Gamer T-Shirt Zocken Geschenk T-Shirt	14	2020-06-04	['Heute Zocke Ich in Kurzen Hosen. Lustiges Sommer Gaming Tshirt Design mit Gamepads für Videospiel Liebhaber.', 'Das Perfekte Geschenk für Gamer, Sohn, Tochter, Freundin, Freund und Freunde zum Geburtstag, Weihnachten, Ostern oder anderem Anlass.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089P2H3TB.jpg
B085V5JQCY	14.99	14.99	14.99	0.0	0	0	7	0.0	0.0	0.0	Ägypten Ägypter Flagge Pharao Pyramiden Anubis Hieroglyphen T-Shirt	98	2020-03-12	['Dieses mythologie Kleidung ist das perfekte Outfit für Ägyptisch Liebhaber, egal ob Mann oder Frau. Für jeden Urlauber oder Ägypten Kunst Liebhaber. Der beste Pyramiden Urlaub bei den Pharaonen. Tauchen gehen im Ägypten-urlaub.', 'Menschen, die Ägyptisch, Pharao, Göttin und Pyramiden lieben, werden dieses Hüft kurze Sommerteil mögen. Es ist mit coolen Sprüchen, lustigen Grafiken und dem Thema Ägypten. Antike ägyptische Hieroglyphen als Geschenk. Horus das Schutzsymbol der Pharaonen.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085V5JQCY.jpg
B089LJ9W59	15.99	15.99	15.99	0.0	0	0	9	0.0	0.0	0.0	Floyd Live Matters Black Lives Matters T-Shirt	16	2020-06-02	['Black Lives Matter, und das ist eine Wahrheit, über die offener gesprochen und unterstützt werden muss. Wenn Sie denken, dass dieser Abschlag rassistisch ist, müssen Sie lange, hart und ehrlich über Ihr Privileg nachdenken.', 'Klassisch geschnitten, doppelt genähter Saum.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LJ9W59.jpg
